created,text,retweetCount
2017-07-06 07:11:07,"(11/n) Kashmir. So, during sensitive times like imposition of Demonetisation and GST, Pak is creating imbalance within India and at the",5
2017-07-06 07:10:59,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate https://t.co/m4f0cmDZSa via @economictimes",0
2017-07-06 07:10:52,"RT @Soliloquyist: So after Kaushik Basu, Paul Krugman now says #Demonetisation effects are not as bad as he thought",2
2017-07-06 07:10:50,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:10:31,RT @satishacharya: Cartoon: The GST-demonetisation card games https://t.co/NHR8arZwiF,6
2017-07-06 07:10:25,RT @FeignShourie: #DeMonetisation Disaster Decoded by @jamewils in a thread. Nobody does it better than him! https://t.co/H9cpQVWPsN,47
2017-07-06 07:09:22,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:09:22,"RT @mohitsingh8: Supreme Court's new website is like Demonetisation 2.0!

Neither the Registry nor the advocates have a clue of it.",5
2017-07-06 07:09:21,"RT @hindustanse: @Shehla_Rashid ISIS bibi at JNU after #Demonetisation no one is paying u?, so no protection? U know that disease can affec…",53
2017-07-06 07:09:19,"RT @KapilSibalteam: BJP promised 2 crore jobs but now focus is firmly on destroying livelihoods, demonetisation and ill-planned GST.
@Kapil…",74
2017-07-06 07:09:16,"RT @KapilSibalteam: BJP promised 2 crore jobs but now focus is firmly on destroying livelihoods, demonetisation and ill-planned GST.
@Kapil…",74
2017-07-06 07:09:08,"New window to defeat demonetisation purpose, Govt to SC https://t.co/jMV9EAmrJw",0
2017-07-06 07:09:07,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:09:04,"#Bengal 
CM Mamata's Stand! 
👇 
Malda Riots-Silent 
Dhulagarh-Silent 
Demonetisation-Outrage 
GST-Boycott 
#BengalTension-peaceful do nothng",0
2017-07-06 07:08:51,@nayanikaaa Hahahah..  now I do remember.. I think that was for demonetisation or something,0
2017-07-06 07:08:28,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 07:08:03,RT @FeignShourie: #DeMonetisation Disaster Decoded by @jamewils in a thread. Nobody does it better than him! https://t.co/H9cpQVWPsN,47
2017-07-06 07:07:27,"RT @rishibagree: Every Congress spokie quoted Paul Krugman who went horribly wrong during demonetisation, 

Now they have to lick back thei…",349
2017-07-06 07:06:56,RT @FeignShourie: #DeMonetisation Disaster Decoded by @jamewils in a thread. Nobody does it better than him! https://t.co/H9cpQVWPsN,47
2017-07-06 07:06:47,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-06 07:06:24,"RT @rishibagree: Every Congress spokie quoted Paul Krugman who went horribly wrong during demonetisation, 

Now they have to lick back thei…",349
2017-07-06 07:05:39,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:05:38,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:05:32,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:04:47,"""@NDTVProfit: Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy
https://t.co/lcS40OMIBV"" what @ShekharGupta says?",0
2017-07-06 07:04:39,"RT @firstpost: Diagnosing what limits the economic expansion, #PaulKrugman blamed sudden #demonetisation announced on 8 November https://t.…",23
2017-07-06 07:04:23,"RT @rishibagree: Every Congress spokie quoted Paul Krugman who went horribly wrong during demonetisation, 

Now they have to lick back thei…",349
2017-07-06 07:04:21,Paul Krugman fierce critic of demonetisation now seems to be changing stance https://t.co/kNFlTuUapu @narendramodi  @AmitShah @byadavbjp,2
2017-07-06 07:04:06,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 07:04:03,"RT @msirsiwal: RT INCIndia ""Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/…",2
2017-07-06 07:03:57,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 07:03:53,"RT @SurajMNHegde: New threats &amp; realities that will have to be faced in #cashless economy &amp; #DigitalIndia post #DeMonetisation
Imagine your…",59
2017-07-06 07:03:34,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:03:21,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 07:02:58,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:02:46,RT @AnilThakur_: ‘6% GDP is disappointing’: Noted economist Paul Krugman blames demonetisation and RBI policies !https://t.co/gWKirsHN2T vi…,7
2017-07-06 07:02:26,#DeMonetisation Disaster Decoded by @jamewils in a thread. Nobody does it better than him! https://t.co/H9cpQVWPsN,47
2017-07-06 07:02:16,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,183
2017-07-06 07:02:15,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 07:02:10,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 07:02:05,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 07:01:36,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:01:27,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 07:01:23,"RT @firstpost: Diagnosing what limits the economic expansion, #PaulKrugman blamed sudden #demonetisation announced on 8 November https://t.…",23
2017-07-06 07:01:21,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:01:10,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/2yFa82wsCM",1
2017-07-06 07:01:09,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/23tv6cTnxy",0
2017-07-06 07:01:09,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/8WvUXdAUnV",0
2017-07-06 07:01:09,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/GnGVXEP9kS",0
2017-07-06 07:01:08,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/BBZddgi23w",0
2017-07-06 07:01:07,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/iBU7VFKsjs",0
2017-07-06 07:01:07,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/gBkp6ATLUy",0
2017-07-06 07:01:07,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/aB98nwMtH4",0
2017-07-06 07:01:06,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/e7ElFPRpLC",0
2017-07-06 07:01:06,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/6rwU5cGdrI",0
2017-07-06 07:01:06,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/n5ro9sBlGg",0
2017-07-06 07:01:05,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/XXTPp8ng2r",0
2017-07-06 07:01:05,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/rY9xnJ3ova",0
2017-07-06 07:01:04,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/6UDV376BSg",0
2017-07-06 07:01:04,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/MQWaqj6ynV",0
2017-07-06 07:01:03,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/zGxzXaOUtR",0
2017-07-06 07:01:03,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/YadwEF0Fkc",0
2017-07-06 07:01:02,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/WFhqyamtKw",0
2017-07-06 07:01:02,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/gTICKx6kAI",0
2017-07-06 07:01:02,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/zNR1xJQz4I",0
2017-07-06 07:01:01,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/qgCj86bEyf",0
2017-07-06 07:01:01,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/QqYJx31Rro",0
2017-07-06 07:01:01,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/nqHIwrLpIk",0
2017-07-06 07:01:00,Krugman accepting theory of economics is different from ground realities. #DeMo #india https://t.co/P1qr4mCmdn,0
2017-07-06 07:00:53,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:00:49,"https://t.co/YJbMHdblyH laureate Paul Krugman blames demonetisation, RBI, strong rupee for India's tepid growth –… https://t.co/noE5iZBq3z",0
2017-07-06 07:00:34,"RT @ETMarkets: #Demonetisation impact not as bad as some of us thought: @paulkrugman 
https://t.co/BRnzWV9bQv",21
2017-07-06 07:00:28,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 07:00:22,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 07:00:16,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 07:00:14,Next on Modi govt's to do list: cleaning up political funding https://t.co/z32vs1NUk4 https://t.co/BcmiXYQCrP,1
2017-07-06 07:00:03,"RT @pulki_bushu: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate https://t.co/QJ0cY3XUOm via @economic…",2
2017-07-06 07:00:02,"RT @pulki_bushu: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate https://t.co/QJ0cY3XUOm via @economic…",2
2017-07-06 06:59:57,RT @scroll_in: ‘6% GDP is disappointing’: Noted economist @paulkrugman blames demonetisation and RBI policies https://t.co/uoZtpDIdXv https…,25
2017-07-06 06:59:42,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 06:59:30,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate https://t.co/QJ0cY3XUOm via @economictimes",2
2017-07-06 06:58:37,"RT @EconomicTimes: New window will defeat #demonetisation reform, govt likely to tell Supreme Court
https://t.co/IP96UT1cTb",10
2017-07-06 06:58:28,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,183
2017-07-06 06:58:19,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 06:58:15,"RT @rishibagree: Every Congress spokie quoted Paul Krugman who went horribly wrong during demonetisation, 

Now they have to lick back thei…",349
2017-07-06 06:58:15,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 06:57:43,"RT @Rajesh87577443: New window will defeat DeMo reform: Govt may tell SC
https://t.co/PRIruuV3DY",1
2017-07-06 06:57:29,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 06:57:12,RT @SitaramYechury: @bsindia We have been asking for data on how much currency has returned to the system after demonetisation. The answer…,96
2017-07-06 06:56:53,"Demonetisation Impact Fading, Reforms To Pay Off: IMF On Indian Economy https://t.co/8zhOC2Beh4",0
2017-07-06 06:56:51,"RT @firstpost: Diagnosing what limits the economic expansion, #PaulKrugman blamed sudden #demonetisation announced on 8 November https://t.…",23
2017-07-06 06:56:50,"RT @OfficeOfRG: Unlike demonetisation, GST is a reform that @INCIndia has championed &amp; backed from the beginning",1516
2017-07-06 06:56:12,"RT @firstpost: Diagnosing what limits the economic expansion, #PaulKrugman blamed sudden #demonetisation announced on 8 November https://t.…",23
2017-07-06 06:55:49,"RT @rishibagree: Every Congress spokie quoted Paul Krugman who went horribly wrong during demonetisation, 

Now they have to lick back thei…",349
2017-07-06 06:55:35,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
W… https://t.co/HMsgJa0rQ2",61
2017-07-06 06:55:23,"RT @OfficeOfRG: @INCIndia But like demonetisation,GST is being executed by an incompetent&amp;insensitive Govt w/o planning foresight &amp;institut…",1708
2017-07-06 06:55:21,"RT @KiranKS: They wished Modi would never become PM.
Then wished #Demonetisation to fail.
Then wished for economy &amp; FDI to fail.
Now wishin…",73
2017-07-06 06:55:17,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 06:55:10,"RT @RenukaJain6: New window will defeat demonetisation reform, government likely to tell Supreme Court. Ofcourse it will be a joke  https:/…",8
2017-07-06 06:55:06,"RT @SwamiDoldal: Central Govt. should give second chance to people to exchange their old currency notes.
#SupremeCourt #Demonetisation #cen…",1
2017-07-06 06:54:59,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-06 06:54:14,Conspiracy gyaanis telling me- Modi did demonetisation &amp; GST this year to propel growth numbers for FY19 with a base effect!! #ElectionYear,0
2017-07-06 06:53:36,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 06:53:25,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",366
2017-07-06 06:52:55,RT @sunandavashisht: Paul Krugman: Demonetisation impact not as bad as some of us thought. He traveled to India to call it a disaster  http…,33
